 # Number of iterations in MCMC :        90000
 # Weight   -ln(L/L_{max})    omega_b    omega_cdm    n_s    A_s    H0    m_ncdm    MG_beta2 
          81   79637.647416350155       1.97105370461940765E-002  0.11320909857749939       0.96810877323150635       2.20013285135850768E-009   65.061698913574219       1.03227049112319946E-003  0.57698577642440796     
           2   79639.386943773381       1.97103284299373627E-002  0.11320603638887405       0.96812117099761963       2.20011868848529023E-009   65.061019897460938       1.04931974783539772E-003  0.57761961221694946     
           4   79642.222832837739       1.97103433310985565E-002  0.11320385336875916       0.96813052892684937       2.20004682642242008E-009   65.060966491699219       1.00698857568204403E-003  0.57846862077713013     
          34   79640.092489793693       1.97108034044504166E-002  0.11320651322603226       0.96812492609024048       2.20007200410432674E-009   65.061180114746094       1.03484967257827520E-003  0.57924365997314453     
           8   79638.860288975804       1.97120960801839828E-002  0.11321099102497101       0.96811974048614502       2.20002374713379020E-009   65.062461853027344       1.01915909908711910E-003  0.57902836799621582     
           1   79640.425003142896       1.97111554443836212E-002  0.11320495605468750       0.96813535690307617       2.20003738486598973E-009   65.060852050781250       1.02801981847733259E-003  0.57865899801254272     
           1   79642.040126091189       1.97121594101190567E-002  0.11320349574089050       0.96814978122711182       2.20000906043981037E-009   65.061164855957031       1.05325295589864254E-003  0.58000749349594116     
           1   79641.064685541176       1.97137705981731415E-002  0.11320839077234268       0.96814298629760742       2.19996237838504749E-009   65.062942504882813       1.03200669400393963E-003  0.58113145828247070     
           4   79641.589762957286       1.97150185704231262E-002  0.11320984363555908       0.96814435720443726       2.19992723636813818E-009   65.064048767089844       1.01815385278314352E-003  0.58235150575637817     
           8   79640.221945549638       1.97148807346820831E-002  0.11321118474006653       0.96813249588012695       2.19994402054499113E-009   65.063644409179688       9.69312444794923067E-004  0.58291196823120117     
           3   79639.238160995941       1.97140164673328400E-002  0.11321166157722473       0.96812301874160767       2.19999070221020983E-009   65.063156127929688       9.71190573181957006E-004  0.58190703392028809     
           3   79639.634806201153       1.97151638567447662E-002  0.11321293562650681       0.96812462806701660       2.19996132936148879E-009   65.064521789550781       9.60894452873617411E-004  0.58199107646942139     
          13   79639.821274287751       1.97153594344854355E-002  0.11321216821670532       0.96812653541564941       2.19996867253690366E-009   65.064491271972656       9.58569115027785301E-004  0.58183175325393677     
           5   79640.114052791643       1.97150669991970062E-002  0.11321216076612473       0.96812570095062256       2.19997444219192371E-009   65.064613342285156       9.68737236689776182E-004  0.58176684379577637     
           5   79639.252630967720       1.97145827114582062E-002  0.11321362853050232       0.96811383962631226       2.19999122672892985E-009   65.064331054687500       9.37349279411137104E-004  0.58142948150634766     
           1   79638.971598407996       1.97147578001022339E-002  0.11321447789669037       0.96811342239379883       2.19998230992770094E-009   65.064353942871094       9.38273617066442966E-004  0.58195000886917114     
           2   79640.058633012857       1.97145435959100723E-002  0.11321207880973816       0.96811807155609131       2.19998545702989056E-009   65.063774108886719       9.28442925214767456E-004  0.58206254243850708     
           4   79640.411492302141       1.97126548737287521E-002  0.11320928484201431       0.96811157464981079       2.20001850187468529E-009   65.062133789062500       8.90921161044389009E-004  0.58188915252685547     
           3   79639.504720957746       1.97146385908126831E-002  0.11321274936199188       0.96810996532440186       2.20005259628240762E-009   65.063575744628906       9.48436441831290722E-004  0.58196371793746948     
           3   79639.300264845471       1.97145994752645493E-002  0.11321423202753067       0.96809566020965576       2.20007829856982457E-009   65.063659667968750       9.00815124623477459E-004  0.58177500963211060     
           2   79638.985665153305       1.97160765528678894E-002  0.11321628093719482       0.96809959411621094       2.20004997361690072E-009   65.064712524414063       9.13727679289877415E-004  0.58160769939422607     
           4   79638.218527841644       1.97143517434597015E-002  0.11321470886468887       0.96808981895446777       2.20009298572602052E-009   65.063346862792969       8.78614955581724644E-004  0.58068561553955078     
           4   79638.170443814728       1.97135694324970245E-002  0.11321340501308441       0.96809422969818115       2.20009770661847719E-009   65.063453674316406       9.09305468667298555E-004  0.57916396856307983     
           5   79638.436757323841       1.97124835103750229E-002  0.11321236938238144       0.96808880567550659       2.20010452570324298E-009   65.062492370605469       8.74496065080165863E-004  0.57861024141311646     
           1   79640.197759790681       1.97135489434003830E-002  0.11321185529232025       0.96810072660446167       2.20002532071396041E-009   65.062995910644531       8.53192526847124100E-004  0.57942199707031250     
           4   79640.032453353531       1.97139624506235123E-002  0.11321368068456650       0.96809226274490356       2.20002427166038870E-009   65.063110351562500       8.15635430626571178E-004  0.57944530248641968     
           2   79638.390122201614       1.97146646678447723E-002  0.11321600526571274       0.96808695793151855       2.20007829856982457E-009   65.063766479492188       8.65888257976621389E-004  0.57794064283370972     
          10   79639.700660324714       1.97149273008108139E-002  0.11321269720792770       0.96809726953506470       2.20006046429768587E-009   65.062683105468750       8.35173937957733870E-004  0.57886660099029541     
          11   79638.691208143020       1.97165142744779587E-002  0.11321695894002914       0.96809357404708862       2.20006413604777879E-009   65.064277648925781       8.74870689585804939E-004  0.57931840419769287     
           4   79637.952923463483       1.97172593325376511E-002  0.11321938037872314       0.96808534860610962       2.20008616667702161E-009   65.064987182617188       8.72439472004771233E-004  0.58014041185379028     
           2   79640.090469982417       1.97174008935689926E-002  0.11321602016687393       0.96810251474380493       2.20003371316054264E-009   65.065528869628906       8.83632455952465534E-004  0.58013302087783813     
           1   79641.642723887344       1.97171922773122787E-002  0.11321461200714111       0.96810716390609741       2.19999017769161555E-009   65.065315246582031       8.50473821628838778E-004  0.58049052953720093     
           3   79642.496398470248       1.97166968137025833E-002  0.11321439594030380       0.96810364723205566       2.19998650606495369E-009   65.065086364746094       8.32699413876980543E-004  0.58003276586532593     
           1   79641.843467715909       1.97169948369264603E-002  0.11321742832660675       0.96808737516403198       2.19999857000413745E-009   65.065017700195313       7.76242348365485668E-004  0.57999289035797119     
           1   79643.315248284955       1.97173487395048141E-002  0.11321624368429184       0.96809530258178711       2.19996185387320590E-009   65.065467834472656       7.71168619394302368E-004  0.58035653829574585     
           3   79644.084026176904       1.97172574698925018E-002  0.11321704834699631       0.96808528900146484       2.19996814802356073E-009   65.065177917480469       7.18635448720306158E-004  0.58063066005706787     
           6   79643.772883197584       1.97153072804212570E-002  0.11321175843477249       0.96808856725692749       2.20002951693324963E-009   65.062919616699219       7.19237432349473238E-004  0.58007180690765381     
          13   79639.667951460709       1.97185650467872620E-002  0.11322285234928131       0.96807312965393066       2.20002532071396041E-009   65.066017150878906       7.73099600337445736E-004  0.58034986257553101     
           3   79639.328783444071       1.97181664407253265E-002  0.11322101950645447       0.96808063983917236       2.20005259628240762E-009   65.065689086914063       8.27114970888942480E-004  0.57933431863784790     
          22   79637.802005833975       1.97178144007921219E-002  0.11322028934955597       0.96808493137359619       2.20008459305333136E-009   65.065597534179688       8.78587889019399881E-004  0.57811766862869263     
           1   79638.784034932236       1.97163801640272141E-002  0.11321602761745453       0.96809184551239014       2.20009193664018297E-009   65.064193725585938       8.72471428010612726E-004  0.57754087448120117     
           4   79638.091025897025       1.97175834327936172E-002  0.11321776360273361       0.96809870004653931       2.20007567587367849E-009   65.065261840820313       9.21931699849665165E-004  0.57746458053588867     
           3   79637.957714731456       1.97182223200798035E-002  0.11321773380041122       0.96809911727905273       2.20009193664018297E-009   65.065536499023438       9.22703882679343224E-004  0.57745915651321411     
           2   79639.437264686057       1.97197757661342621E-002  0.11321667581796646       0.96811783313751221       2.20003004146122373E-009   65.066246032714844       9.44854575209319592E-004  0.57766699790954590     
           2   79639.193010477524       1.97194740176200867E-002  0.11321926116943359       0.96809858083724976       2.20005574348514229E-009   65.066764831542969       8.96826444659382105E-004  0.57746410369873047     
           2   79638.693339596997       1.97201147675514221E-002  0.11322052776813507       0.96809267997741699       2.20009403481235727E-009   65.066993713378906       9.04788612388074398E-004  0.57657569646835327     
           1   79639.245564633384       1.97202805429697037E-002  0.11321947723627090       0.96809816360473633       2.20007410225749159E-009   65.066932678222656       8.96648503839969635E-004  0.57641112804412842     
           2   79639.640752534324       1.97202283889055252E-002  0.11321659386157990       0.96810644865036011       2.20010505024910031E-009   65.066223144531250       9.21392114832997322E-004  0.57590341567993164     
           2   79640.068582519089       1.97204463183879852E-002  0.11321775615215302       0.96810156106948853       2.20007462679609579E-009   65.066261291503906       8.74653691425919533E-004  0.57629668712615967     
           4   79640.395921977892       1.97185128927230835E-002  0.11321303993463516       0.96810311079025269       2.20012865494212366E-009   65.064048767089844       8.69454990606755018E-004  0.57596719264984131     
           1   79640.313715793789       1.97193194180727005E-002  0.11321418732404709       0.96810519695281982       2.20011396754781094E-009   65.064865112304688       8.82485357578843832E-004  0.57673382759094238     
           4   79638.715492899966       1.97204425930976868E-002  0.11321854591369629       0.96810209751129150       2.20010032934088584E-009   65.066390991210938       9.19762416742742062E-004  0.57636445760726929     
           6   79639.717304214602       1.97204425930976868E-002  0.11321654170751572       0.96810680627822876       2.20009928025154726E-009   65.065887451171875       9.08652087673544884E-004  0.57745659351348877     
           4   79638.011652140645       1.97230856865644455E-002  0.11322242766618729       0.96810299158096313       2.20011344299982776E-009   65.067947387695313       9.63245227467268705E-004  0.57785618305206299     
           1   79637.901657109804       1.97238475084304810E-002  0.11322291195392609       0.96810460090637207       2.20011239390423569E-009   65.068489074707031       9.65808052569627762E-004  0.57864284515380859     
           3   79639.094065768528       1.97223126888275146E-002  0.11321691423654556       0.96812516450881958       2.20007462679609579E-009   65.066650390625000       9.79462638497352600E-004  0.57647997140884399     
           3   79638.067153864497       1.97226926684379578E-002  0.11321958899497986       0.96811842918395996       2.20009351026912623E-009   65.067184448242188       9.96882678009569645E-004  0.57595098018646240     
          17   79637.019907410402       1.97233632206916809E-002  0.11322180181741714       0.96811437606811523       2.20012550763508813E-009   65.068000793457031       1.03231891989707947E-003  0.57519936561584473     
           2   79637.787581471828       1.97205450385808945E-002  0.11321620643138885       0.96811437606811523       2.20014229332463645E-009   65.065628051757813       9.84723563306033611E-004  0.57472634315490723     
           4   79637.660686849034       1.97190698236227036E-002  0.11321350932121277       0.96811699867248535       2.20012970404546931E-009   65.064613342285156       9.62484395131468773E-004  0.57353997230529785     
           1   79638.043230089650       1.97175461798906326E-002  0.11321125179529190       0.96811568737030029       2.20017901246700174E-009   65.064231872558594       9.89472260698676109E-004  0.57206636667251587     
           1   79637.307372868760       1.97174232453107834E-002  0.11321106553077698       0.96811127662658691       2.20022255167276854E-009   65.064109802246094       9.95946116745471954E-004  0.57225370407104492     
           8   79637.707463585379       1.97173226624727249E-002  0.11321061849594116       0.96811068058013916       2.20024458388832747E-009   65.063705444335938       1.00592267699539661E-003  0.57161998748779297     
           1   79640.294873996361       1.97170358151197433E-002  0.11320842057466507       0.96812319755554199       2.20017586508792912E-009   65.063758850097656       1.00308528635650873E-003  0.57167923450469971     
           1   79640.713261386845       1.97167880833148956E-002  0.11320661753416061       0.96813124418258667       2.20017114402776282E-009   65.063011169433594       1.01901625748723745E-003  0.57257831096649170     
           3   79640.891153887656       1.97169650346040726E-002  0.11320605874061584       0.96813404560089111       2.20016589841723643E-009   65.062866210937500       1.01793021894991398E-003  0.57329869270324707     
           1   79639.445129859785       1.97183378040790558E-002  0.11321012675762177       0.96813023090362549       2.20012236033255537E-009   65.064109802246094       1.00078142713755369E-003  0.57352209091186523     
           3   79640.336157600686       1.97189655154943466E-002  0.11320912092924118       0.96813291311264038       2.20008931392777907E-009   65.064239501953125       9.50731569901108742E-004  0.57345128059387207     
           2   79640.545238298670       1.97169352322816849E-002  0.11320756375789642       0.96812164783477783       2.20014701432289615E-009   65.063209533691406       9.36227093916386366E-004  0.57317095994949341     
           9   79638.593995614647       1.97174865752458572E-002  0.11321056634187698       0.96811783313751221       2.20015960370111404E-009   65.063575744628906       9.70825494732707739E-004  0.57243055105209351     
           6   79636.631699167701       1.97194498032331467E-002  0.11321703344583511       0.96809631586074829       2.20020576537090019E-009   65.065635681152344       9.57486859988421202E-004  0.57337522506713867     
           3   79635.813862025490       1.97183005511760712E-002  0.11321717500686646       0.96808665990829468       2.20025035426695518E-009   65.065444946289063       9.59255441557615995E-004  0.57285368442535400     
           1   79636.109578797186       1.97179783135652542E-002  0.11321642994880676       0.96808856725692749       2.20023986268070629E-009   65.065208435058594       9.52547532506287098E-004  0.57276821136474609     
          11   79635.456789274045       1.97174437344074249E-002  0.11321727186441422       0.96807873249053955       2.20027553427806637E-009   65.065010070800781       9.44132392760366201E-004  0.57195329666137695     
           9   79636.154201324011       1.97170786559581757E-002  0.11321485042572021       0.96809077262878418       2.20025402633396126E-009   65.064544677734375       9.69015061855316162E-004  0.57142096757888794     
           1   79636.404412027478       1.97178162634372711E-002  0.11321592330932617       0.96808654069900513       2.20025087884758098E-009   65.064682006835938       9.41092206630855799E-004  0.57261019945144653     
           3   79639.607295222362       1.97166148573160172E-002  0.11321005225181580       0.96810960769653320       2.20018688093438052E-009   65.063568115234375       9.55803727265447378E-004  0.57316571474075317     
           1   79639.147496877980       1.97170171886682510E-002  0.11320992559194565       0.96811103820800781       2.20020786365163035E-009   65.063568115234375       9.71754023339599371E-004  0.57302618026733398     
           1   79638.242346083207       1.97177194058895111E-002  0.11321219801902771       0.96810662746429443       2.20021048650535641E-009   65.064453125000000       9.76540788542479277E-004  0.57389718294143677     
           1   79638.650912423022       1.97173021733760834E-002  0.11320994049310684       0.96810835599899292       2.20024038725883070E-009   65.063461303710938       9.72257461398839951E-004  0.57417064905166626     
           3   79637.649206209215       1.97182130068540573E-002  0.11321424692869186       0.96809756755828857       2.20023094487172903E-009   65.064804077148438       9.60962846875190735E-004  0.57413351535797119     
           2   79636.393915407651       1.97181198745965958E-002  0.11321540176868439       0.96809202432632446       2.20026084590323155E-009   65.064933776855469       9.74132795818150043E-004  0.57334727048873901     
           2   79637.708646459039       1.97172723710536957E-002  0.11321102827787399       0.96810144186019897       2.20026451798774738E-009   65.063987731933594       9.67833504546433687E-004  0.57286882400512695     
           2   79638.557280142893       1.97190791368484497E-002  0.11321208626031876       0.96811199188232422       2.20022674826824709E-009   65.065238952636719       9.99748241156339645E-004  0.57309150695800781     
           1   79637.132086546015       1.97197087109088898E-002  0.11321386694908142       0.96811145544052124       2.20021573222218916E-009   65.065650939941406       9.97599097900092602E-004  0.57305210828781128     
           5   79636.771755654772       1.97222381830215454E-002  0.11321799457073212       0.96811574697494507       2.20019737226799191E-009   65.067863464355469       1.04951718822121620E-003  0.57367408275604248     
          12   79635.962700041957       1.97206903249025345E-002  0.11321645230054855       0.96810621023178101       2.20026504257175015E-009   65.066482543945313       1.04168721009045839E-003  0.57256722450256348     
           1   79635.894309014155       1.97211317718029022E-002  0.11321552842855453       0.96811068058013916       2.20031959999090761E-009   65.066261291503906       1.09655410051345825E-003  0.57256531715393066     
           1   79639.375940303580       1.97192840278148651E-002  0.11320825666189194       0.96812188625335693       2.20026137048635874E-009   65.064414978027344       1.00790313445031643E-003  0.57202053070068359     
           3   79637.530718610389       1.97205860167741776E-002  0.11321310698986053       0.96810555458068848       2.20029179652172518E-009   65.065101623535156       9.87614854238927364E-004  0.57222336530685425     
           3   79638.400515634537       1.97201576083898544E-002  0.11321200430393219       0.96810537576675415       2.20028287850225486E-009   65.064910888671875       9.65969462413340807E-004  0.57268279790878296     
           3   79636.907436974550       1.97206754237413406E-002  0.11321718990802765       0.96808904409408569       2.20027815721246239E-009   65.066093444824219       9.46969201322644949E-004  0.57247614860534668     
           9   79635.911644131542       1.97218619287014008E-002  0.11322131007909775       0.96807646751403809       2.20027553427806637E-009   65.067245483398438       9.13866446353495121E-004  0.57297438383102417     
           3   79636.896663762294       1.97230074554681778E-002  0.11322204768657684       0.96808344125747681       2.20022727284324434E-009   65.068077087402344       9.11329872906208038E-004  0.57431215047836304     
           2   79636.697437242299       1.97229739278554916E-002  0.11322056502103806       0.96809726953506470       2.20021415850582573E-009   65.067924499511719       9.67405387200415134E-004  0.57421177625656128     
           2   79636.725464585063       1.97223778814077377E-002  0.11321866512298584       0.96810466051101685       2.20023251860009899E-009   65.067543029785156       1.01151340641081333E-003  0.57459640502929688     
           1   79636.513901860526       1.97214093059301376E-002  0.11321687698364258       0.96810740232467651       2.20025350175258521E-009   65.067245483398438       1.03716528974473476E-003  0.57445394992828369     
          10   79636.802254587063       1.97208039462566376E-002  0.11321575939655304       0.96810561418533325       2.20026137048635874E-009   65.066787719726563       1.02074211463332176E-003  0.57415878772735596     
           3   79635.254754995782       1.97201613336801529E-002  0.11321491003036499       0.96810108423233032       2.20033428875796957E-009   65.065605163574219       1.04023993480950594E-003  0.57418560981750488     
           1   79638.111749743752       1.97193920612335205E-002  0.11320929974317551       0.96812504529953003       2.20026346882011780E-009   65.065048217773438       1.05019565671682358E-003  0.57393807172775269     
           5   79636.854437673348       1.97191983461380005E-002  0.11321181803941727       0.96811312437057495       2.20028340309063465E-009   65.065368652343750       1.04231457225978374E-003  0.57348001003265381     
          12   79638.027088110757       1.97175107896327972E-002  0.11320675909519196       0.96811950206756592       2.20031278023953269E-009   65.063591003417969       1.03813735768198967E-003  0.57311683893203735     
           3   79637.943416419730       1.97176970541477203E-002  0.11320686340332031       0.96811938285827637       2.20033061655701110E-009   65.063858032226563       1.05419615283608437E-003  0.57305645942687988     
           2   79637.236800108527       1.97177007794380188E-002  0.11320765316486359       0.96811479330062866       2.20034478079447768E-009   65.064033508300781       1.04931031819432974E-003  0.57286107540130615     
           4   79634.439663061945       1.97192132472991943E-002  0.11321403831243515       0.96810185909271240       2.20038674944081462E-009   65.065902709960938       1.10506953205913305E-003  0.57298523187637329     
           2   79636.753003007500       1.97190977632999420E-002  0.11321128904819489       0.96811348199844360       2.20034005937185779E-009   65.065704345703125       1.09394069295376539E-003  0.57360166311264038     
           1   79637.206574397889       1.97189729660749435E-002  0.11321006715297699       0.96811687946319580       2.20034845301907531E-009   65.065399169921875       1.10071338713169098E-003  0.57401645183563232     
           4   79638.237507893093       1.97171233594417572E-002  0.11320507526397705       0.96812152862548828       2.20037310954295161E-009   65.063354492187500       1.08342862222343683E-003  0.57371062040328979     
           1   79637.823268353357       1.97193417698144913E-002  0.11321067810058594       0.96812319755554199       2.20030491132190379E-009   65.065734863281250       1.11511477734893560E-003  0.57498848438262939     
          17   79636.712541544402       1.97184327989816666E-002  0.11321150511503220       0.96811729669570923       2.20031959999090761E-009   65.065551757812500       1.12465792335569859E-003  0.57415890693664551     
          14   79635.594256487442       1.97171624749898911E-002  0.11321172118186951       0.96810346841812134       2.20037678181482758E-009   65.064704895019531       1.10988563392311335E-003  0.57320129871368408     
          12   79635.674857524966       1.97173226624727249E-002  0.11321103572845459       0.96811389923095703       2.20037101110463113E-009   65.064552307128906       1.15985318552702665E-003  0.57349228858947754     
           2   79635.664297214491       1.97154879570007324E-002  0.11320795863866806       0.96810734272003174       2.20040511097530445E-009   65.063049316406250       1.11212185584008694E-003  0.57271856069564819     
          15   79635.875429100561       1.97155456990003586E-002  0.11320774257183075       0.96811199188232422       2.20039566788128679E-009   65.063438415527344       1.13541202154010534E-003  0.57263159751892090     
           8   79635.244750563113       1.97147130966186523E-002  0.11320885270833969       0.96810328960418701       2.20043134200465339E-009   65.063537597656250       1.15115509834140539E-003  0.57177054882049561     
           1   79635.349854793749       1.97126790881156921E-002  0.11320404708385468       0.96810442209243774       2.20046334428391841E-009   65.061462402343750       1.12242135219275951E-003  0.57092094421386719     
           3   79635.849135161901       1.97145976126194000E-002  0.11320740729570389       0.96810525655746460       2.20039514326614109E-009   65.063209533691406       1.09762581996619701E-003  0.57123684883117676     
           5   79635.806199938976       1.97146385908126831E-002  0.11320791393518448       0.96810632944107056       2.20039986480695847E-009   65.063446044921875       1.12263381015509367E-003  0.57115906476974487     
          23   79634.650865738542       1.97137538343667984E-002  0.11320704966783524       0.96810382604598999       2.20046859060361156E-009   65.062927246093750       1.16610864643007517E-003  0.57029360532760620     
           3   79634.587718584095       1.97118818759918213E-002  0.11320387572050095       0.96809458732604980       2.20049639630681071E-009   65.061294555664063       1.09125988092273474E-003  0.56982481479644775     
           3   79634.784948039451       1.97121649980545044E-002  0.11320460587739944       0.96808993816375732       2.20050321662729417E-009   65.061614990234375       1.07683078385889530E-003  0.57055222988128662     
           3   79635.543562661551       1.97104681283235550E-002  0.11320099979639053       0.96809303760528564       2.20048380500145556E-009   65.059944152832031       1.03418272919952869E-003  0.57121425867080688     
           3   79635.844701974464       1.97093393653631210E-002  0.11319910734891891       0.96809005737304688       2.20048747745807528E-009   65.058998107910156       9.94231435470283031E-004  0.57049590349197388     
           1   79636.586086298135       1.97092425078153610E-002  0.11319855600595474       0.96808761358261108       2.20051423411272950E-009   65.059120178222656       9.97383031062781811E-004  0.57067584991455078     
           4   79636.596152020647       1.97083596140146255E-002  0.11319680511951447       0.96808487176895142       2.20051266018286124E-009   65.057914733886719       9.48619737755507231E-004  0.57062411308288574     
           2   79637.851276762784       1.97088830173015594E-002  0.11319483816623688       0.96809834241867065       2.20052630094578519E-009   65.058219909667969       1.01070222444832325E-003  0.57080423831939697     
           1   79638.150643159897       1.97081379592418671E-002  0.11319416016340256       0.96809619665145874       2.20053102276803672E-009   65.057609558105469       1.00472848862409592E-003  0.57099688053131104     
           8   79637.737288975579       1.97085514664649963E-002  0.11319477111101151       0.96810060739517212       2.20054099109272958E-009   65.057968139648438       1.05003349017351866E-003  0.57041531801223755     
           1   79636.816942344696       1.97102092206478119E-002  0.11319918930530548       0.96809864044189453       2.20051528339993341E-009   65.059753417968750       1.08071172144263983E-003  0.57104855775833130     
           2   79637.470189078784       1.97109170258045197E-002  0.11319998651742935       0.96810859441757202       2.20049587166764906E-009   65.060684204101563       1.14070822019129992E-003  0.57090717554092407     
           2   79639.168246981659       1.97114422917366028E-002  0.11319814622402191       0.96812546253204346       2.20049062528291305E-009   65.060646057128906       1.21049163863062859E-003  0.57083117961883545     
           2   79639.089825886869       1.97117235511541367E-002  0.11319888383150101       0.96812653541564941       2.20044288375663032E-009   65.060882568359375       1.18276325520128012E-003  0.57123774290084839     
           3   79638.838116880535       1.97132825851440430E-002  0.11320199072360992       0.96812784671783447       2.20044393300981188E-009   65.062202453613281       1.23111193533986807E-003  0.57127112150192261     
           2   79637.822473418986       1.97124406695365906E-002  0.11320081353187561       0.96812045574188232       2.20049429775091478E-009   65.061424255371094       1.21193251106888056E-003  0.57049131393432617     
          18   79636.778173793879       1.97131950408220291E-002  0.11320426315069199       0.96810698509216309       2.20053364600699898E-009   65.062538146972656       1.21329189278185368E-003  0.56996566057205200     
           6   79638.061020218462       1.97130460292100906E-002  0.11320370435714722       0.96811121702194214       2.20049849486470760E-009   65.062927246093750       1.20813364628702402E-003  0.57014417648315430     
           2   79641.124697937936       1.97112560272216797E-002  0.11319677531719208       0.96811705827713013       2.20050111806489370E-009   65.060882568359375       1.13850168418139219E-003  0.56987178325653076     
           1   79642.885524682220       1.97107382118701935E-002  0.11319390684366226       0.96812582015991211       2.20051948055375392E-009   65.060249328613281       1.17135257460176945E-003  0.56944262981414795     
           3   79635.429758637707       1.97127982974052429E-002  0.11320536583662033       0.96809738874435425       2.20059398136622826E-009   65.062576293945313       1.23382767196744680E-003  0.56893539428710938     
          17   79637.072740816511       1.97114199399948120E-002  0.11320103704929352       0.96810925006866455       2.20057456893971397E-009   65.061470031738281       1.23491021804511547E-003  0.56818336248397827     
          31   79635.413948577465       1.97115093469619751E-002  0.11320296674966812       0.96810400485992432       2.20059870333370664E-009   65.061851501464844       1.25590874813497066E-003  0.56717312335968018     
          28   79635.108915046367       1.97112075984477997E-002  0.11320222914218903       0.96810168027877808       2.20063543009329943E-009   65.061508178710938       1.26164674293249846E-003  0.56751644611358643     
           3   79637.468316626298       1.97114702314138412E-002  0.11320101469755173       0.96810460090637207       2.20058978407030971E-009   65.061935424804688       1.21772510465234518E-003  0.56856930255889893     
           8   79634.730738785758       1.97114814072847366E-002  0.11320266127586365       0.96809166669845581       2.20064749759095049E-009   65.061683654785156       1.20197061914950609E-003  0.56776982545852661     
           2   79634.784781024864       1.97109431028366089E-002  0.11320249736309052       0.96809577941894531       2.20063438074880458E-009   65.061515808105469       1.22874870430678129E-003  0.56831794977188110     
           2   79634.191033535724       1.97092257440090179E-002  0.11320050060749054       0.96808987855911255       2.20066008983296444E-009   65.060264587402344       1.19970180094242096E-003  0.56760269403457642     
           2   79634.266339986338       1.97077821940183640E-002  0.11320003122091293       0.96807551383972168       2.20066008983296444E-009   65.059852600097656       1.11887406092137098E-003  0.56746798753738403     
          10   79633.934846576565       1.97067316621541977E-002  0.11319804191589355       0.96807765960693359       2.20071045952156114E-009   65.059104919433594       1.16161478217691183E-003  0.56696963310241699     
          10   79633.588246638319       1.97076704353094101E-002  0.11320023983716965       0.96808153390884399       2.20072672497975382E-009   65.060150146484375       1.23624107800424099E-003  0.56593775749206543     
           4   79633.140982232682       1.97070147842168808E-002  0.11320054531097412       0.96807491779327393       2.20069157075323557E-009   65.059822082519531       1.17634388152509928E-003  0.56643360853195190     
           9   79631.577532303840       1.97072010487318039E-002  0.11320196092128754       0.96806406974792480       2.20072357681717325E-009   65.059928894042969       1.14851875696331263E-003  0.56656497716903687     
           5   79631.159470152445       1.97066366672515869E-002  0.11320139467716217       0.96806472539901733       2.20072987314683798E-009   65.059593200683594       1.15768553223460913E-003  0.56590414047241211     
          18   79632.621247074232       1.97061914950609207E-002  0.11319991201162338       0.96807456016540527       2.20068160174642517E-009   65.059204101562500       1.16327067371457815E-003  0.56562370061874390     
          20   79633.296878404115       1.97055507451295853E-002  0.11319974809885025       0.96807432174682617       2.20067110810383340E-009   65.059188842773438       1.16785673890262842E-003  0.56539559364318848     
          23   79632.671400118634       1.97049155831336975E-002  0.11319964379072189       0.96806877851486206       2.20066376258379121E-009   65.058937072753906       1.13168475218117237E-003  0.56619274616241455     
          16   79632.690812029949       1.97022054344415665E-002  0.11319726705551147       0.96805644035339355       2.20072987314683798E-009   65.057411193847656       1.11168867442756891E-003  0.56420361995697021     
           9   79632.544684554450       1.97028070688247681E-002  0.11319764703512192       0.96805816888809204       2.20074194116238144E-009   65.057800292968750       1.13118195440620184E-003  0.56462901830673218     
          16   79633.380672420433       1.97044406086206436E-002  0.11319757997989655       0.96806937456130981       2.20071990396652066E-009   65.058418273925781       1.15138338878750801E-003  0.56496429443359375     
          10   79633.365876728116       1.97027772665023804E-002  0.11319573223590851       0.96806108951568604       2.20071308297442859E-009   65.057182312011719       1.07600248884409666E-003  0.56503981351852417     
           4   79633.469865045859       1.97022352367639542E-002  0.11319301277399063       0.96806412935256958       2.20075663274888396E-009   65.056152343750000       1.08807219658046961E-003  0.56431460380554199     
           4   79633.839147455670       1.97028536349534988E-002  0.11319366842508316       0.96806389093399048       2.20073774358425161E-009   65.056503295898438       1.06787635013461113E-003  0.56457400321960449     
           2   79634.052978820153       1.97037272155284882E-002  0.11319402605295181       0.96807050704956055       2.20068842264094303E-009   65.056823730468750       1.05607684236019850E-003  0.56500834226608276     
           4   79633.651705771539       1.97034906595945358E-002  0.11319401860237122       0.96806585788726807       2.20070783607182126E-009   65.056617736816406       1.04434252716600895E-003  0.56489700078964233     
           1   79632.760321391630       1.97037905454635620E-002  0.11319490522146225       0.96805959939956665       2.20072357681717325E-009   65.056915283203125       1.02040206547826529E-003  0.56548613309860229     
           6   79632.539033097113       1.97032094001770020E-002  0.11319425702095032       0.96805912256240845       2.20073721888754880E-009   65.056404113769531       1.02587044239044189E-003  0.56489551067352295     
          46   79629.146494211076       1.97055954486131668E-002  0.11320273578166962       0.96805149316787720       2.20069366949726546E-009   65.059196472167969       1.06437527574598789E-003  0.56433612108230591     
          10   79630.713793389950       1.97057351469993591E-002  0.11320017278194427       0.96806091070175171       2.20070311387016970E-009   65.058853149414063       1.08405970968306065E-003  0.56576281785964966     
